game_date,team_id_home,team_id_away,model_prob_home,consensus_prob_home,prob_delta,upset_alert,high_disagreement,high_confidence,high_uncertainty
2022-10-18,1610612738.0,1610612755.0,0.5796734893698351,0.6078431372549019,-0.0281696478850668,False,False,False,False
2022-10-18,1610612744.0,1610612747.0,0.6663382492094855,0.7560975609756098,-0.0897593117661242,False,False,False,False
2022-10-19,1610612765.0,1610612753.0,0.5549742549528448,0.6363636363636364,-0.0813893814107915,False,False,False,False
2022-10-19,1610612763.0,1610612752.0,0.7115381165109267,0.6491228070175439,0.0624153094933828,False,False,True,False
2022-10-19,1610612761.0,1610612739.0,0.5575027290768008,0.5918367346938775,-0.0343340056170767,False,False,False,False
2022-10-19,1610612737.0,1610612745.0,0.5863084776091347,0.8333333333333334,-0.2470248557241986,False,True,False,False
2022-10-19,1610612748.0,1610612741.0,0.6319189118372973,0.75,-0.1180810881627026,False,True,False,False
2022-10-19,1610612750.0,1610612760.0,0.7622541040349395,0.8666666666666667,-0.1044125626317271,False,True,True,False
2022-10-19,1610612762.0,1610612743.0,0.6685904211164532,0.3125,0.3560904211164531,True,True,False,False
2022-10-19,1610612756.0,1610612742.0,0.6209082298699187,0.6428571428571429,-0.0219489129872242,False,False,False,False
2022-10-19,1610612758.0,1610612757.0,0.6437020692320142,0.6153846153846154,0.0283174538473988,False,False,False,False
2022-10-20,1610612755.0,1610612749.0,0.5273957737801526,0.6363636363636364,-0.1089678625834837,False,True,False,True
2022-10-20,1610612747.0,1610612746.0,0.4179895879180719,0.3703703703703703,0.0476192175477015,False,False,False,False
2022-10-21,1610612751.0,1610612761.0,0.4070580068041849,0.5833333333333334,-0.1762753265291484,False,True,False,False
2022-10-21,1610612748.0,1610612738.0,0.4746505710608653,0.4651162790697674,0.0095342919910978,False,False,False,True
2022-10-21,1610612752.0,1610612765.0,0.696395398999018,0.726027397260274,-0.0296319982612559,False,False,False,False
2022-10-21,1610612737.0,1610612753.0,0.7517242322180836,0.8,-0.0482757677819164,False,False,True,False
2022-10-21,1610612745.0,1610612763.0,0.2803149016044632,0.303030303030303,-0.0227154014258398,False,False,True,False
2022-10-21,1610612750.0,1610612762.0,0.5904796178226405,0.7619047619047619,-0.1714251440821214,False,True,False,False
2022-10-21,1610612744.0,1610612743.0,0.6596235596298458,0.696969696969697,-0.0373461373398512,False,False,False,False
2022-10-21,1610612757.0,1610612756.0,0.1828122826996663,0.3636363636363636,-0.1808240809366973,False,True,True,False
2022-10-22,1610612754.0,1610612765.0,0.5268038852223429,0.5238095238095238,0.002994361412819,False,False,False,True
2022-10-22,1610612753.0,1610612738.0,0.2890882571362757,0.25,0.0390882571362756,False,False,True,False
2022-10-22,1610612748.0,1610612761.0,0.6032443602067836,0.6153846153846154,-0.0121402551778317,False,False,False,False
2022-10-22,1610612741.0,1610612739.0,0.5187269201032013,0.4878048780487805,0.0309220420544208,False,False,False,True
2022-10-22,1610612749.0,1610612745.0,0.7635788305553688,0.9090909090909092,-0.1455120785355402,False,True,True,False
2022-10-22,1610612742.0,1610612763.0,0.624903927174263,0.6551724137931034,-0.0302684866188404,False,False,False,False
2022-10-22,1610612743.0,1610612760.0,0.7672143408068879,0.8,-0.0327856591931121,False,False,True,False
2022-10-22,1610612758.0,1610612746.0,0.4181754795836431,0.4545454545454545,-0.0363699749618114,False,False,False,False
2022-10-23,1610612747.0,1610612757.0,0.6820775730239232,0.6296296296296297,0.0524479433942935,False,False,False,False
2022-10-23,1610612737.0,1610612766.0,0.6477839107039449,0.8333333333333334,-0.1855494226293884,False,True,False,False
2022-10-23,1610612760.0,1610612750.0,0.2926445854567175,0.2222222222222222,0.0704223632344953,False,False,True,False
2022-10-23,1610612744.0,1610612758.0,0.7563417203027479,0.8333333333333334,-0.0769916130305854,False,False,True,False
2022-10-23,1610612746.0,1610612756.0,0.4989558512601965,0.4761904761904761,0.0227653750697203,False,False,False,True
2022-10-24,1610612755.0,1610612754.0,0.7188060056003414,0.8888888888888888,-0.1700828832885474,False,True,True,False
2022-10-24,1610612752.0,1610612753.0,0.720770964908595,0.75,-0.0292290350914049,False,False,True,False
2022-10-24,1610612748.0,1610612761.0,0.5805192789379428,0.6296296296296297,-0.0491103506916869,False,False,False,False
2022-10-24,1610612763.0,1610612751.0,0.6413518384375445,0.5454545454545454,0.0958972929829991,False,False,False,False
2022-10-24,1610612741.0,1610612738.0,0.5233359275395315,0.3571428571428571,0.1661930703966743,False,True,False,True
2022-10-24,1610612745.0,1610612762.0,0.3811470381562342,0.4651162790697674,-0.0839692409135332,False,False,False,False
2022-10-24,1610612757.0,1610612743.0,0.235316775259943,0.3448275862068966,-0.1095108109469535,False,True,True,False
2022-10-25,1610612760.0,1610612746.0,0.3259789261689916,0.3448275862068966,-0.0188486600379049,False,False,False,False
2022-10-25,1610612756.0,1610612744.0,0.5999233805721551,0.5454545454545454,0.0544688351176096,False,False,False,False
2022-10-26,1610612739.0,1610612753.0,0.7410360374873265,0.7959183673469388,-0.0548823298596122,False,False,True,False
2022-10-26,1610612765.0,1610612737.0,0.3496824310226762,0.2857142857142857,0.0639681453083905,False,False,False,False
2022-10-26,1610612752.0,1610612766.0,0.640308732120691,0.75,-0.109691267879309,False,True,False,False
2022-10-26,1610612749.0,1610612751.0,0.6308902678849124,0.6153846153846154,0.015505652500297,False,False,False,False
2022-10-26,1610612761.0,1610612755.0,0.6059443700135021,0.5348837209302325,0.0710606490832695,False,False,False,False
2022-10-26,1610612741.0,1610612754.0,0.5928802301080046,0.7368421052631579,-0.1439618751551532,False,True,False,False
2022-10-26,1610612762.0,1610612745.0,0.7048432293160166,0.782608695652174,-0.0777654663361573,False,False,True,False
2022-10-26,1610612757.0,1610612748.0,0.2942055427569965,0.4545454545454545,-0.160339911788458,False,True,True,False
2022-10-26,1610612743.0,1610612747.0,0.6736193347782554,0.6666666666666666,0.0069526681115887,False,False,False,False
2022-10-27,1610612751.0,1610612742.0,0.4241978954063611,0.4545454545454545,-0.0303475591390934,False,False,False,False
2022-10-27,1610612760.0,1610612746.0,0.5061342408766294,0.3125,0.1936342408766294,False,True,False,True
2022-10-27,1610612744.0,1610612748.0,0.6259814956059204,0.7058823529411765,-0.079900857335256,False,False,False,False
2022-10-27,1610612758.0,1610612763.0,0.3077869179231593,0.4545454545454545,-0.1467585366222952,False,True,False,False
2022-10-28,1610612765.0,1610612737.0,0.3578373996549858,0.3333333333333333,0.0245040663216524,False,False,False,False
2022-10-28,1610612753.0,1610612766.0,0.2873298535852822,0.4878048780487805,-0.2004750244634983,False,True,True,False
2022-10-28,1610612761.0,1610612755.0,0.5462964405676095,0.6153846153846154,-0.0690881748170059,False,False,False,True
2022-10-28,1610612738.0,1610612739.0,0.7023581454914793,0.726027397260274,-0.0236692517687946,False,False,True,False
2022-10-28,1610612750.0,1610612747.0,0.6767056369463171,0.7560975609756098,-0.0793919240292926,False,False,False,False
2022-10-28,1610612749.0,1610612752.0,0.6555963375198415,0.696969696969697,-0.0413733594498555,False,False,False,False
2022-10-28,1610612743.0,1610612762.0,0.5252920828675607,0.7560975609756098,-0.230805478108049,False,True,False,True
2022-10-28,1610612757.0,1610612745.0,0.3711317832357256,0.6428571428571429,-0.2717253596214173,False,True,False,False
2022-10-29,1610612758.0,1610612748.0,0.2977147789338057,0.4081632653061224,-0.1104484863723167,False,True,True,False
2022-10-29,1610612766.0,1610612744.0,0.531641649294536,0.2,0.3316416492945359,False,True,False,True
2022-10-29,1610612751.0,1610612754.0,0.6824819847326331,0.8571428571428571,-0.174660872410224,False,True,False,False
2022-10-29,1610612741.0,1610612755.0,0.5025058900426449,0.4545454545454545,0.0479604354971903,False,False,False,True
2022-10-29,1610612749.0,1610612737.0,0.6491255745288466,0.6825396825396826,-0.033414108010836,False,False,False,False
2022-10-29,1610612762.0,1610612763.0,0.5982053419612006,0.4166666666666667,0.1815386752945338,True,True,False,False
2022-10-29,1610612742.0,1610612760.0,0.7796711045762446,0.8333333333333334,-0.0536622287570888,False,False,True,False
2022-10-30,1610612739.0,1610612752.0,0.5891393983376386,0.6296296296296297,-0.040490231291991,False,False,False,False
2022-10-30,1610612765.0,1610612744.0,0.5048986909911087,0.2777777777777778,0.2271209132133309,False,True,False,True
2022-10-30,1610612742.0,1610612753.0,0.7853062477628443,0.8,-0.0146937522371557,False,False,True,False
2022-10-30,1610612756.0,1610612745.0,0.7780873845828478,0.9,-0.1219126154171522,False,True,True,False
2022-10-30,1610612747.0,1610612743.0,0.3391941195416597,0.4347826086956521,-0.0955884891539924,False,False,False,False
2022-10-31,1610612766.0,1610612758.0,0.6633764072089989,0.4166666666666667,0.2467097405423322,True,True,False,False
2022-10-31,1610612751.0,1610612754.0,0.5812566967403169,0.7674418604651163,-0.1861851637247994,False,True,False,False
2022-10-31,1610612761.0,1610612737.0,0.5300023047349925,0.5652173913043478,-0.0352150865693552,False,False,False,True
2022-10-31,1610612749.0,1610612765.0,0.8240828023908391,0.9,-0.0759171976091609,False,False,True,False
2022-10-31,1610612762.0,1610612763.0,0.5491700424198593,0.4545454545454545,0.0946245878744048,False,False,False,True
2022-10-31,1610612746.0,1610612745.0,0.7303186537962563,0.7872340425531915,-0.0569153887569352,False,False,True,False
2022-11-01,1610612751.0,1610612741.0,0.5206923274303633,0.5652173913043478,-0.0445250638739844,False,False,False,True
2022-11-01,1610612760.0,1610612753.0,0.5374368995994406,0.6078431372549019,-0.0704062376554612,False,False,False,True
2022-11-01,1610612748.0,1610612744.0,0.5971336096533751,0.5348837209302325,0.0622498887231426,False,False,False,False
2022-11-01,1610612756.0,1610612750.0,0.6689750943014175,0.6296296296296297,0.0393454646717879,False,False,False,False
2022-11-02,1610612739.0,1610612738.0,0.5045149075601314,0.4878048780487805,0.0167100295113509,False,False,False,True
2022-11-02,1610612741.0,1610612766.0,0.5567392403194075,0.7058823529411765,-0.149143112621769,False,True,False,False
2022-11-02,1610612748.0,1610612758.0,0.6336122845276493,0.6551724137931034,-0.0215601292654541,False,False,False,False
2022-11-02,1610612752.0,1610612737.0,0.5585309862120375,0.574468085106383,-0.0159370988943455,False,False,False,False
2022-11-02,1610612745.0,1610612746.0,0.426813934367371,0.3448275862068966,0.0819863481604744,False,False,False,False
2022-11-02,1610612749.0,1610612765.0,0.7759066642650838,0.8666666666666667,-0.0907600024015828,False,False,True,False
2022-11-02,1610612742.0,1610612762.0,0.6854421743935439,0.7142857142857143,-0.0288435398921703,False,False,False,False
2022-11-02,1610612757.0,1610612763.0,0.2961986335715335,0.3571428571428571,-0.0609442235713236,False,False,True,False
2022-11-03,1610612753.0,1610612744.0,0.3652112136108365,0.2222222222222222,0.1429889913886143,False,True,False,False
2022-11-03,1610612760.0,1610612743.0,0.3004839905464136,0.3225806451612903,-0.0220966546148767,False,False,False,False
2022-11-04,1610612754.0,1610612748.0,0.349496534143465,0.4347826086956521,-0.0852860745521871,False,False,False,False
2022-11-04,1610612755.0,1610612752.0,0.6122252180444947,0.5652173913043478,0.0470078267401469,False,False,False,False
2022-11-04,1610612765.0,1610612739.0,0.4996772175239081,0.4081632653061224,0.0915139522177856,False,False,False,True
2022-11-04,1610612738.0,1610612741.0,0.6587400326154867,0.7297297297297297,-0.0709896971142429,False,False,False,False
2022-11-04,1610612763.0,1610612766.0,0.7224484085459983,0.8571428571428571,-0.1346944485968587,False,True,True,False
2022-11-04,1610612742.0,1610612761.0,0.7075822121691127,0.6428571428571429,0.0647250693119697,False,False,True,False
2022-11-04,1610612756.0,1610612757.0,0.7994023685972085,0.875,-0.0755976314027915,False,False,True,False
2022-11-04,1610612750.0,1610612749.0,0.4655948582183393,0.4651162790697674,0.0004785791485718,False,False,False,True
2022-11-04,1610612747.0,1610612762.0,0.3773451777955566,0.6226415094339622,-0.2452963316384056,False,True,False,False
2022-11-05,1610612753.0,1610612758.0,0.4616939949445868,0.3846153846153846,0.0770786103292021,False,False,False,True
2022-11-05,1610612766.0,1610612751.0,0.5569501857775184,0.4166666666666667,0.1402835191108517,True,True,False,False
2022-11-05,1610612752.0,1610612738.0,0.5624876136431849,0.392156862745098,0.1703307508980868,True,True,False,False
2022-11-05,1610612750.0,1610612745.0,0.7265871587490874,0.75,-0.0234128412509125,False,False,True,False
2022-11-05,1610612749.0,1610612760.0,0.7872400301490514,0.6774193548387096,0.1098206753103417,False,True,True,False
2022-11-05,1610612756.0,1610612757.0,0.8026950393619874,0.8666666666666667,-0.0639716273046793,False,False,True,False
2022-11-06,1610612747.0,1610612739.0,0.3649218350590879,0.3571428571428571,0.0077789779162307,False,False,False,False
2022-11-06,1610612761.0,1610612741.0,0.6161582891229774,0.6363636363636364,-0.0202053472406589,False,False,False,False
2022-11-06,1610612746.0,1610612762.0,0.5149146044773312,0.6296296296296297,-0.1147150251522984,False,True,False,True
2022-11-07,1610612753.0,1610612745.0,0.5840789141306995,0.6551724137931034,-0.0710934996624039,False,False,False,False
2022-11-07,1610612765.0,1610612760.0,0.4623635432455053,0.4761904761904761,-0.0138269329449708,False,False,False,True
2022-11-07,1610612755.0,1610612756.0,0.480801695822453,0.4761904761904761,0.0046112196319768,False,False,False,True
2022-11-07,1610612737.0,1610612749.0,0.3859442059285319,0.3448275862068966,0.0411166197216353,False,False,False,False
2022-11-07,1610612748.0,1610612757.0,0.7231804107735783,0.6666666666666666,0.0565137441069116,False,False,True,False
2022-11-07,1610612741.0,1610612761.0,0.4411295963952364,0.574468085106383,-0.1333384887111466,False,True,False,False
2022-11-07,1610612763.0,1610612738.0,0.5131257741254627,0.4166666666666667,0.0964591074587959,False,False,False,True
2022-11-07,1610612750.0,1610612752.0,0.5772098183394909,0.5833333333333334,-0.0061235149938424,False,False,False,False
2022-11-07,1610612742.0,1610612751.0,0.700037076157311,0.6875,0.012537076157311,False,False,True,False
2022-11-07,1610612744.0,1610612758.0,0.6711527622375602,0.7674418604651163,-0.0962890982275561,False,False,False,False
2022-11-07,1610612762.0,1610612747.0,0.7220712696261603,0.7333333333333333,-0.0112620637071729,False,False,True,False
2022-11-07,1610612746.0,1610612739.0,0.4880204017123578,0.3846153846153846,0.1034050170969731,False,True,False,True
2022-11-09,1610612754.0,1610612743.0,0.3003689388743737,0.3703703703703703,-0.0700014314959966,False,False,False,False
2022-11-09,1610612766.0,1610612757.0,0.5882304552650839,0.4761904761904761,0.1120399790746077,False,True,False,False
2022-11-09,1610612753.0,1610612742.0,0.2408792456821218,0.238095238095238,0.0027840075868837,False,False,True,False
2022-11-09,1610612761.0,1610612745.0,0.7229424235879863,0.8181818181818182,-0.0952393945938319,False,False,True,False
2022-11-09,1610612751.0,1610612752.0,0.5206314278719631,0.6153846153846154,-0.0947531875126522,False,False,False,True
2022-11-09,1610612738.0,1610612765.0,0.8070611274799673,0.8888888888888888,-0.0818277614089215,False,False,True,False
2022-11-09,1610612737.0,1610612762.0,0.511025794100715,0.6428571428571429,-0.1318313487564278,False,True,False,True
2022-11-09,1610612750.0,1610612756.0,0.3899919710912078,0.5555555555555556,-0.1655635844643477,False,True,False,False
2022-11-09,1610612760.0,1610612749.0,0.277526954644002,0.5121951219512195,-0.2346681673072175,False,True,True,False
2022-11-09,1610612758.0,1610612739.0,0.3705484924557269,0.4,-0.0294515075442731,False,False,False,False
2022-11-09,1610612746.0,1610612747.0,0.6221327340710152,0.6,0.0221327340710152,False,False,False,False
2022-11-10,1610612737.0,1610612755.0,0.4508476424377224,0.5454545454545454,-0.094606903016823,False,False,False,True
2022-11-10,1610612748.0,1610612766.0,0.7068991534933029,0.8571428571428571,-0.1502437036495542,False,True,True,False
2022-11-11,1610612753.0,1610612756.0,0.2706637766885096,0.2857142857142857,-0.015050509025776,False,False,True,False
2022-11-11,1610612738.0,1610612743.0,0.5581908491231392,0.6428571428571429,-0.0846662937340037,False,False,False,False
2022-11-11,1610612752.0,1610612765.0,0.6733259866559322,0.7916666666666666,-0.1183406800107343,False,True,False,False
2022-11-11,1610612760.0,1610612761.0,0.3088227457200316,0.3636363636363636,-0.054813617916332,False,False,False,False
2022-11-11,1610612763.0,1610612750.0,0.6421549394564828,0.6296296296296297,0.0125253098268531,False,False,False,False
2022-11-11,1610612744.0,1610612739.0,0.5664158214061275,0.6,-0.0335841785938725,False,False,False,False
2022-11-11,1610612747.0,1610612758.0,0.3932672926348834,0.4,-0.0067327073651166,False,False,False,False
2022-11-12,1610612746.0,1610612751.0,0.562681880017907,0.5454545454545454,0.0172273345633615,False,False,False,False
2022-11-12,1610612765.0,1610612738.0,0.3198929013904009,0.2439024390243902,0.0759904623660106,False,False,False,False
2022-11-12,1610612754.0,1610612761.0,0.3566561509381988,0.6,-0.2433438490618011,False,True,False,False
2022-11-12,1610612755.0,1610612737.0,0.5351724152732819,0.6,-0.0648275847267181,False,False,False,True
2022-11-12,1610612748.0,1610612766.0,0.6645962102610962,0.6296296296296297,0.0349665806314665,False,False,False,False
2022-11-12,1610612742.0,1610612757.0,0.7430209229502385,0.7183098591549296,0.0247110637953088,False,False,True,False
2022-11-13,1610612752.0,1610612760.0,0.5944881773300428,0.6774193548387096,-0.0829311775086668,False,False,False,False
2022-11-13,1610612739.0,1610612750.0,0.4885973692928848,0.5238095238095238,-0.035212154516639,False,False,False,True
2022-11-13,1610612755.0,1610612762.0,0.6051978339919266,0.6153846153846154,-0.0101867813926888,False,False,False,False
2022-11-13,1610612741.0,1610612743.0,0.5327032158800776,0.4878048780487805,0.0448983378312971,False,False,False,True
2022-11-13,1610612758.0,1610612744.0,0.506671619473758,0.3846153846153846,0.1220562348583734,False,True,False,True
2022-11-13,1610612747.0,1610612751.0,0.4306539543091018,0.3636363636363636,0.0670175906727381,False,False,False,False
2022-11-14,1610612753.0,1610612766.0,0.5646423963014573,0.4878048780487805,0.0768375182526768,False,False,False,False
2022-11-14,1610612765.0,1610612761.0,0.3287606729299833,0.4,-0.0712393270700167,False,False,False,False
2022-11-14,1610612748.0,1610612756.0,0.409725043132025,0.5833333333333334,-0.1736082902013083,False,True,False,False
2022-11-14,1610612738.0,1610612760.0,0.769636096232261,0.8666666666666667,-0.0970305704344056,False,False,True,False
2022-11-14,1610612745.0,1610612746.0,0.4280716821960277,0.3703703703703703,0.0577013118256573,False,False,False,False
2022-11-14,1610612749.0,1610612737.0,0.5870709443310709,0.6296296296296297,-0.0425586852985587,False,False,False,False
2022-11-15,1610612742.0,1610612746.0,0.707185275807028,0.7222222222222222,-0.0150369464151942,False,False,True,False
2022-11-15,1610612762.0,1610612752.0,0.7119445113775238,0.6363636363636364,0.0755808750138874,False,False,True,False
2022-11-15,1610612758.0,1610612751.0,0.4962302166111486,0.5555555555555556,-0.059325338944407,False,False,False,True
2022-11-16,1610612766.0,1610612754.0,0.5809805526363839,0.5238095238095238,0.05717102882686,False,False,False,False
2022-11-16,1610612753.0,1610612750.0,0.3775160413998608,0.2857142857142857,0.091801755685575,False,False,False,False
2022-11-16,1610612737.0,1610612738.0,0.454102399168292,0.5238095238095238,-0.0697071246412318,False,False,False,True
2022-11-16,1610612761.0,1610612748.0,0.5718536053943548,0.6153846153846154,-0.0435310099902606,False,False,False,False
2022-11-16,1610612749.0,1610612739.0,0.5865438531677762,0.5652173913043478,0.0213264618634284,False,False,False,False
2022-11-16,1610612742.0,1610612745.0,0.7380571425323867,0.7142857142857143,0.0237714282466724,False,False,True,False
2022-11-16,1610612743.0,1610612752.0,0.7018666287982802,0.5652173913043478,0.1366492374939324,False,True,True,False
2022-11-16,1610612756.0,1610612744.0,0.6090964095306615,0.4545454545454545,0.1545509549852069,False,True,False,False
2022-11-17,1610612757.0,1610612751.0,0.5280844852952294,0.5833333333333334,-0.0552488480381039,False,False,False,True
2022-11-17,1610612746.0,1610612765.0,0.6852053466274445,0.8333333333333334,-0.1481279867058889,False,True,False,False
